step,x1,x2,y,f1,f2,Ax,Ay,Bx,By,C,time,s
21, -0.254256, 0.254255, 0.141366, 2.368279, 2.368290, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
22, -0.260172, 0.260175, 0.137141, 2.398100, 2.398079, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
23, -0.265950, 0.265952, 0.133050, 2.428402, 2.428381, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
24, -0.271562, 0.271563, 0.129108, 2.459062, 2.459048, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
25, -0.276982, 0.276979, 0.125333, 2.489884, 2.489909, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
26, -0.282188, 0.282186, 0.121734, 2.520754, 2.520782, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
27, -0.287158, 0.287156, 0.118322, 2.551445, 2.551462, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
28, -0.291875, 0.291875, 0.115105, 2.581763, 2.581770, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
29, -0.296326, 0.296329, 0.112089, 2.611529, 2.611494, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
30, -0.300500, 0.300503, 0.109278, 2.640483, 2.640459, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
31, -0.304390, 0.304391, 0.106674, 2.668467, 2.668456, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
32, -0.307988, 0.307988, 0.104279, 2.695271, 2.695273, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
33, -0.311291, 0.311287, 0.102091, 2.720690, 2.720731, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
34, -0.314291, 0.314289, 0.100110, 2.744558, 2.744580, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
35, -0.316989, 0.316989, 0.098335, 2.766657, 2.766664, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
36, -0.319384, 0.319385, 0.096765, 2.786809, 2.786801, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
37, -0.321475, 0.321480, 0.095396, 2.804859, 2.804795, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.006000
38, -0.323267, 0.323270, 0.094229, 2.820598, 2.820563, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
39, -0.324757, 0.324759, 0.093259, 2.833937, 2.833921, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
40, -0.325947, 0.325947, 0.092486, 2.844752, 2.844749, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
41, -0.326838, 0.326837, 0.091909, 2.852941, 2.852949, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
42, -0.327429, 0.327428, 0.091525, 2.858423, 2.858442, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
43, -0.327724, 0.327718, 0.091336, 2.861126, 2.861201, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
44, -0.327714, 0.327712, 0.091341, 2.861076, 2.861094, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
45, -0.327403, 0.327410, 0.091540, 2.858265, 2.858187, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
46, -0.326794, 0.326795, 0.091937, 2.852552, 2.852539, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
47, -0.325878, 0.325878, 0.092532, 2.844112, 2.844112, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.024000
48, -0.324654, 0.324652, 0.093328, 2.832973, 2.832989, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
49, -0.323118, 0.323115, 0.094328, 2.819216, 2.819253, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
50, -0.321267, 0.321261, 0.095536, 2.802939, 2.803001, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
51, -0.319095, 0.319094, 0.096954, 2.784333, 2.784337, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
52, -0.316601, 0.316602, 0.098589, 2.763460, 2.763449, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
53, -0.313782, 0.313784, 0.100444, 2.740502, 2.740474, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
54, -0.310634, 0.310639, 0.102523, 2.715638, 2.715591, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
55, -0.307157, 0.307157, 0.104832, 2.688995, 2.688999, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
56, -0.303347, 0.303345, 0.107373, 2.660834, 2.660851, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
57, -0.299205, 0.299202, 0.110151, 2.631334, 2.631367, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
58, -0.294734, 0.294730, 0.113167, 2.600703, 2.600736, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
59, -0.289939, 0.289941, 0.116421, 2.569198, 2.569183, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
60, -0.284830, 0.284832, 0.119915, 2.536953, 2.536927, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
61, -0.279416, 0.279419, 0.123646, 2.504204, 2.504177, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
62, -0.273708, 0.273707, 0.127611, 2.471109, 2.471123, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
63, -0.267725, 0.267723, 0.131802, 2.437932, 2.437954, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
64, -0.261485, 0.261482, 0.136210, 2.404839, 2.404860, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
65, -0.255015, 0.255016, 0.140820, 2.372053, 2.372040, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
66, -0.248344, 0.248346, 0.145619, 2.339691, 2.339671, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.006000
67, -0.241505, 0.241507, 0.150587, 2.307939, 2.307921, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
68, -0.234531, 0.234530, 0.155701, 2.276917, 2.276930, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
69, -0.227465, 0.227463, 0.160932, 2.246819, 2.246836, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
70, -0.220350, 0.220349, 0.166247, 2.217764, 2.217778, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
71, -0.213239, 0.213240, 0.171611, 2.189896, 2.189884, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
72, -0.206180, 0.206181, 0.176985, 2.163284, 2.163270, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
73, -0.199227, 0.199229, 0.182327, 2.138043, 2.138030, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
74, -0.192438, 0.192439, 0.187589, 2.114265, 2.114253, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.006000
75, -0.185867, 0.185866, 0.192725, 2.092006, 2.092019, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
76, -0.179577, 0.179576, 0.197680, 2.071387, 2.071398, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
77, -0.173628, 0.173626, 0.202402, 2.052456, 2.052467, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.006000
78, -0.168076, 0.168074, 0.206839, 2.035269, 2.035279, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
79, -0.162978, 0.162977, 0.210938, 2.019877, 2.019886, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
80, -0.158389, 0.158388, 0.214650, 2.006325, 2.006334, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
81, -0.154359, 0.154358, 0.217927, 1.994654, 1.994663, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
82, -0.150933, 0.150932, 0.220724, 1.984898, 1.984907, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.016000
83, -0.148154, 0.148153, 0.223001, 1.977089, 1.977099, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.017000
84, -0.146054, 0.146053, 0.224727, 1.971254, 1.971264, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
85, -0.144666, 0.144667, 0.225869, 1.967441, 1.967432, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
86, -0.143997, 0.143996, 0.226421, 1.965587, 1.965597, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
87, -0.144074, 0.144073, 0.226358, 1.965799, 1.965810, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
88, -0.144899, 0.144900, 0.225677, 1.968081, 1.968073, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.006000
89, -0.146455, 0.146454, 0.224397, 1.972364, 1.972373, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
90, -0.148750, 0.148751, 0.222512, 1.978772, 1.978762, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
91, -0.151749, 0.151750, 0.220056, 1.987225, 1.987215, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
92, -0.155428, 0.155430, 0.217055, 1.997748, 1.997739, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
93, -0.159752, 0.159753, 0.213545, 2.010339, 2.010329, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
94, -0.164679, 0.164680, 0.209567, 2.024990, 2.024980, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
95, -0.170160, 0.170161, 0.205168, 2.041688, 2.041677, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
96, -0.176143, 0.176145, 0.200400, 2.060413, 2.060402, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
97, -0.182571, 0.182572, 0.195315, 2.081138, 2.081124, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
98, -0.189382, 0.189381, 0.189972, 2.103810, 2.103822, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.017000
99, -0.196519, 0.196518, 0.184421, 2.128438, 2.128450, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
100, -0.203916, 0.203914, 0.178721, 2.154941, 2.154955, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.016000
101, -0.211508, 0.211507, 0.172925, 2.183259, 2.183272, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
102, -0.219233, 0.219234, 0.167086, 2.213332, 2.213317, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.021000
103, -0.227028, 0.227029, 0.161255, 2.245025, 2.245009, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
104, -0.234836, 0.234837, 0.155474, 2.278263, 2.278251, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
105, -0.242603, 0.242601, 0.149787, 2.312916, 2.312934, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
106, -0.250278, 0.250276, 0.144225, 2.348900, 2.348918, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.017000
107, -0.257810, 0.257809, 0.138824, 2.386032, 2.386043, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
108, -0.265155, 0.265158, 0.133610, 2.424164, 2.424141, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
109, -0.272277, 0.272279, 0.128608, 2.463064, 2.463047, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
110, -0.279143, 0.279140, 0.123836, 2.502545, 2.502571, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
111, -0.285725, 0.285722, 0.119304, 2.542462, 2.542489, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.019000
112, -0.291994, 0.291993, 0.115025, 2.582537, 2.582550, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
113, -0.297932, 0.297936, 0.111005, 2.622548, 2.622512, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
114, -0.303526, 0.303528, 0.107252, 2.662167, 2.662146, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
115, -0.308765, 0.308765, 0.103763, 2.701186, 2.701184, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
116, -0.313642, 0.313639, 0.100538, 2.739323, 2.739363, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
117, -0.318148, 0.318148, 0.097575, 2.776337, 2.776348, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.007000
118, -0.322285, 0.322287, 0.094869, 2.811910, 2.811894, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
119, -0.326053, 0.326055, 0.092417, 2.845741, 2.845715, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
120, -0.329458, 0.329457, 0.090212, 2.877562, 2.877574, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.016000
121, -0.332504, 0.332499, 0.088247, 2.907131, 2.907195, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.017000
122, -0.335188, 0.335191, 0.086516, 2.934262, 2.934233, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
123, -0.337525, 0.337530, 0.085015, 2.958603, 2.958545, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
124, -0.339518, 0.339525, 0.083736, 2.979969, 2.979890, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
125, -0.341175, 0.341183, 0.082675, 2.998169, 2.998067, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
126, -0.342499, 0.342509, 0.081828, 3.013028, 3.012905, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.021000
127, -0.343495, 0.343507, 0.081191, 3.024402, 3.024258, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
128, -0.344168, 0.344181, 0.080761, 3.032174, 3.032015, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
129, -0.344519, 0.344533, 0.080537, 3.036261, 3.036093, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
130, -0.344549, 0.344563, 0.080518, 3.036612, 3.036443, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
131, -0.344268, 0.344255, 0.080705, 3.033022, 3.033184, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.021000
132, -0.343651, 0.343639, 0.081099, 3.025904, 3.026050, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
133, -0.342704, 0.342693, 0.081703, 3.015110, 3.015237, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
134, -0.341423, 0.341414, 0.082522, 3.000726, 3.000831, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
135, -0.339799, 0.339792, 0.083560, 2.982868, 2.982950, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
136, -0.337827, 0.337821, 0.084824, 2.961682, 2.961742, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
137, -0.335494, 0.335492, 0.086321, 2.937347, 2.937378, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
138, -0.332790, 0.332798, 0.088057, 2.910119, 2.910022, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
139, -0.329716, 0.329717, 0.090045, 2.880044, 2.880036, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
140, -0.326250, 0.326247, 0.092292, 2.847491, 2.847528, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
141, -0.322382, 0.322381, 0.094806, 2.812739, 2.812749, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
142, -0.318110, 0.318111, 0.097599, 2.776038, 2.776020, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
143, -0.313425, 0.313430, 0.100679, 2.737662, 2.737612, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
144, -0.308325, 0.308324, 0.104056, 2.697822, 2.697831, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
145, -0.302802, 0.302800, 0.107738, 2.656883, 2.656914, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
146, -0.296858, 0.296859, 0.111730, 2.615138, 2.615133, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
147, -0.290502, 0.290504, 0.116038, 2.572837, 2.572816, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
148, -0.283741, 0.283744, 0.120663, 2.530255, 2.530226, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
149, -0.276587, 0.276586, 0.125608, 2.487602, 2.487617, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
150, -0.269058, 0.269055, 0.130865, 2.445193, 2.445217, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
151, -0.261179, 0.261180, 0.136426, 2.403281, 2.403270, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
152, -0.252981, 0.252983, 0.142278, 2.362037, 2.362017, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
153, -0.244502, 0.244504, 0.148404, 2.321681, 2.321664, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
154, -0.235779, 0.235777, 0.154783, 2.282363, 2.282379, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
155, -0.226862, 0.226861, 0.161379, 2.244312, 2.244328, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
156, -0.217811, 0.217812, 0.168156, 2.207698, 2.207685, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
157, -0.208685, 0.208686, 0.175072, 2.172612, 2.172598, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
158, -0.199549, 0.199550, 0.182079, 2.139190, 2.139178, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
159, -0.190471, 0.190470, 0.189122, 2.107511, 2.107524, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
160, -0.181535, 0.181534, 0.196133, 2.077735, 2.077746, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
161, -0.172821, 0.172822, 0.203043, 2.049949, 2.049937, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
162, -0.164407, 0.164408, 0.209785, 2.024174, 2.024163, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.016000
163, -0.156379, 0.156380, 0.216282, 2.000494, 2.000485, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
164, -0.148814, 0.148813, 0.222460, 1.978936, 1.978946, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
165, -0.141804, 0.141803, 0.228231, 1.959604, 1.959613, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
166, -0.135427, 0.135426, 0.233522, 1.942513, 1.942522, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.020000
167, -0.129761, 0.129762, 0.238254, 1.927725, 1.927715, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
168, -0.124869, 0.124870, 0.242364, 1.915220, 1.915211, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
169, -0.120817, 0.120818, 0.245785, 1.905049, 1.905040, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.019000
170, -0.117655, 0.117655, 0.248465, 1.897215, 1.897223, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
171, -0.115439, 0.115438, 0.250350, 1.891790, 1.891799, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
172, -0.114198, 0.114198, 0.251406, 1.888788, 1.888780, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
173, -0.113946, 0.113945, 0.251621, 1.888165, 1.888174, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
174, -0.114708, 0.114709, 0.250971, 1.890026, 1.890018, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
175, -0.116466, 0.116466, 0.249475, 1.894299, 1.894307, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
176, -0.119224, 0.119225, 0.247134, 1.901097, 1.901089, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
177, -0.122941, 0.122942, 0.243990, 1.910360, 1.910352, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
178, -0.127582, 0.127583, 0.240082, 1.922124, 1.922116, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.017000
179, -0.133098, 0.133099, 0.235464, 1.936401, 1.936392, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
180, -0.139428, 0.139429, 0.230197, 1.953198, 1.953189, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.020000
181, -0.146506, 0.146507, 0.224354, 1.972521, 1.972511, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
182, -0.154250, 0.154249, 0.218015, 1.994343, 1.994352, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
183, -0.162588, 0.162587, 0.211253, 2.018714, 2.018724, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.018000
184, -0.171428, 0.171427, 0.204156, 2.045593, 2.045605, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.016000
185, -0.180681, 0.180682, 0.196806, 2.074978, 2.074967, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
186, -0.190252, 0.190254, 0.189292, 2.106785, 2.106772, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
187, -0.200053, 0.200052, 0.181690, 2.140973, 2.140985, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.012000
188, -0.210001, 0.209999, 0.174071, 2.177542, 2.177556, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
189, -0.220006, 0.220008, 0.166505, 2.216414, 2.216400, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.015000
190, -0.229984, 0.229986, 0.159059, 2.257428, 2.257412, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
191, -0.239861, 0.239862, 0.151787, 2.300504, 2.300492, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.016000
192, -0.249570, 0.249568, 0.144736, 2.345501, 2.345521, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
193, -0.259046, 0.259045, 0.137943, 2.392309, 2.392323, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
194, -0.268232, 0.268235, 0.131443, 2.440724, 2.440701, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
195, -0.277080, 0.277081, 0.125264, 2.490485, 2.490470, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.008000
196, -0.285552, 0.285549, 0.119422, 2.541385, 2.541415, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.011000
197, -0.293612, 0.293611, 0.113927, 2.593225, 2.593239, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.013000
198, -0.301231, 0.301235, 0.108787, 2.645680, 2.645642, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
199, -0.308397, 0.308398, 0.104007, 2.698387, 2.698378, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.010000
200, -0.315095, 0.315092, 0.099581, 2.751062, 2.751102, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.009000
201, -0.321313, 0.321314, 0.095504, 2.803403, 2.803400, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.024000
202, -0.327053, 0.327055, 0.091768, 2.854962, 2.854940, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.017000
203, -0.332325, 0.332316, 0.088363, 2.905323, 2.905419, -0.353000, 0.300000, 0.353000, 0.300000, 1.178097, 0.014000
